RUT Administradora;Raz. Social Administradora;RUN Fondo;Nombre Fondo;Nombre Corto;Fecha Res. Aprobación del RI;Nro. Res. Aprobación del RI;Tipo de Fondo Mutuo;Fecha Inicio Operaciones;Fecha Término Operaciones;Moneda
96513630;CORPBANCA  ADMINISTRADORA GENERAL DE FONDOS S.A.;8155;FONDO MUTUO CORP MAS VALOR;MAS VALOR;06/01/1999;3;1;10/07/2000;23/12/2003;$$
96513630;CORPBANCA  ADMINISTRADORA GENERAL DE FONDOS S.A.;8155;FONDO MUTUO CORP MAS VALOR;MAS VALOR;06/01/1999;3;1;10/07/2000;23/12/2003;$$
96513630;CORPBANCA  ADMINISTRADORA GENERAL DE FONDOS S.A.;8243;FONDO MUTUO CORP DOLAR;CORP DOLAR;02/08/2002;340;3;09/10/2002;08/03/2008;PROM
96513630;CORPBANCA  ADMINISTRADORA GENERAL DE FONDOS S.A.;8243;FONDO MUTUO CORP DOLAR;CORP DOLAR;02/08/2002;340;3;09/10/2002;08/03/2008;PROM
96513630;CORPBANCA  ADMINISTRADORA GENERAL DE FONDOS S.A.;8091;FONDO MUTUO CORP MAS INGRESO;MAS INGRESO;08/08/1996;193;1;09/09/1996;23/12/2003;$$
96513630;CORPBANCA  ADMINISTRADORA GENERAL DE FONDOS S.A.;8091;FONDO MUTUO CORP MAS INGRESO;MAS INGRESO;08/08/1996;193;1;09/09/1996;23/12/2003;$$
96513630;CORPBANCA  ADMINISTRADORA GENERAL DE FONDOS S.A.;8109;FONDO MUTUO CORP SELECTO;SELECTO;01/04/1997;78;1;09/04/1997;23/12/2003;$$
96513630;CORPBANCA  ADMINISTRADORA GENERAL DE FONDOS S.A.;8109;FONDO MUTUO CORP SELECTO;SELECTO;01/04/1997;78;1;09/04/1997;23/12/2003;$$
96513630;CORPBANCA  ADMINISTRADORA GENERAL DE FONDOS S.A.;8768;FONDO MUTUO CORP ASIA PACIFICO;CORP ASIA PACIFICO;23/12/2009;832;5;09/03/2010;23/07/2012;$$
96513630;CORPBANCA  ADMINISTRADORA GENERAL DE FONDOS S.A.;8768;FONDO MUTUO CORP ASIA PACIFICO;CORP ASIA PACIFICO;23/12/2009;832;5;09/03/2010;23/07/2012;$$
96513630;CORPBANCA  ADMINISTRADORA GENERAL DE FONDOS S.A.;8123;FONDO MUTUO CORP AHORRO  INTERNACIONAL;AHORRO INTERNACIONAL;09/12/1997;364;3;07/09/1998;18/10/2013;$$
96513630;CORPBANCA  ADMINISTRADORA GENERAL DE FONDOS S.A.;8123;FONDO MUTUO CORP AHORRO  INTERNACIONAL;AHORRO INTERNACIONAL;09/12/1997;364;3;07/09/1998;18/10/2013;$$
96513630;CORPBANCA  ADMINISTRADORA GENERAL DE FONDOS S.A.;8597;FONDO MUTUO CORP INVESTMENT C;INVESTMENT C;18/03/2008;144;6;03/06/2008;25/08/2013;$$
96513630;CORPBANCA  ADMINISTRADORA GENERAL DE FONDOS S.A.;8597;FONDO MUTUO CORP INVESTMENT C;INVESTMENT C;18/03/2008;144;6;03/06/2008;25/08/2013;$$
96513630;CORPBANCA  ADMINISTRADORA GENERAL DE FONDOS S.A.;8602;FONDO MUTUO CORP CAPITAL MODERADO;CORP CAPITAL MODERAD;25/03/2008;180;6;02/06/2008;25/08/2013;$$
96513630;CORPBANCA  ADMINISTRADORA GENERAL DE FONDOS S.A.;8591;FONDO MUTUO CORP CAPITAL BALANCEADO;CAPITAL BALANCEADO;14/03/2008;131;6;02/06/2008;25/08/2013;$$
96513630;CORPBANCA  ADMINISTRADORA GENERAL DE FONDOS S.A.;8602;FONDO MUTUO CORP CAPITAL MODERADO;CORP CAPITAL MODERAD;25/03/2008;180;6;02/06/2008;25/08/2013;$$
96513630;CORPBANCA  ADMINISTRADORA GENERAL DE FONDOS S.A.;8591;FONDO MUTUO CORP CAPITAL BALANCEADO;CAPITAL BALANCEADO;14/03/2008;131;6;02/06/2008;25/08/2013;$$
96513630;CORPBANCA  ADMINISTRADORA GENERAL DE FONDOS S.A.;8592;FONDO MUTUO CORP CAPITAL ALTO CRECIMIENTO;C. ALTO CRECIMIENTO;14/03/2008;132;6;02/06/2008;23/08/2013;$$
96513630;CORPBANCA  ADMINISTRADORA GENERAL DE FONDOS S.A.;8592;FONDO MUTUO CORP CAPITAL ALTO CRECIMIENTO;C. ALTO CRECIMIENTO;14/03/2008;132;6;02/06/2008;23/08/2013;$$
96513630;CORPBANCA  ADMINISTRADORA GENERAL DE FONDOS S.A.;8164;FONDO MUTUO CORP TECHNOCOM;TECHNOCOM;04/03/2000;172;5;01/08/2000;24/04/2008;$$
96513630;CORPBANCA  ADMINISTRADORA GENERAL DE FONDOS S.A.;8164;FONDO MUTUO CORP TECHNOCOM;TECHNOCOM;04/03/2000;172;5;01/08/2000;24/04/2008;$$
96513630;CORPBANCA  ADMINISTRADORA GENERAL DE FONDOS S.A.;8163;FONDO MUTUO CORP COMMODITIES;COMMODITIES;04/03/2000;172;5;01/08/2000;19/06/2014;$$
96513630;CORPBANCA  ADMINISTRADORA GENERAL DE FONDOS S.A.;8163;FONDO MUTUO CORP COMMODITIES;COMMODITIES;04/03/2000;172;5;01/08/2000;19/06/2014;$$
96513630;CORPBANCA  ADMINISTRADORA GENERAL DE FONDOS S.A.;8630;FONDO MUTUO CORP GARANTIZADO LA NUEVA POTENCIA;G.   NUEVA POTENCIA;23/06/2008;395;7;01/07/2008;16/03/2011;$$
96513630;CORPBANCA  ADMINISTRADORA GENERAL DE FONDOS S.A.;8630;FONDO MUTUO CORP GARANTIZADO LA NUEVA POTENCIA;G.   NUEVA POTENCIA;23/06/2008;395;7;01/07/2008;16/03/2011;$$
99549940;CREDICORP CAPITAL ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS;10375;FONDO MUTUO CREDICORP CAPITAL TOTAL RETURN;FFMM CC TOTAL RETURN;05/11/2022;;6;31/01/2023;02/07/2024;PROM
99549940;CREDICORP CAPITAL ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS;10375;FONDO MUTUO CREDICORP CAPITAL TOTAL RETURN;FFMM CC TOTAL RETURN;05/11/2022;;6;31/01/2023;02/07/2024;PROM
99549940;CREDICORP CAPITAL ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS;10375;FONDO MUTUO CREDICORP CAPITAL TOTAL RETURN;FFMM CC TOTAL RETURN;05/11/2022;;6;31/01/2023;02/07/2024;PROM
99549940;CREDICORP CAPITAL ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS;10371;FONDO MUTUO CREDICORP CAPITAL ONCOLOGY IMPACT;FM CC ONCOLOGY;29/10/2022;;6;28/04/2023;13/10/2023;PROM
99549940;CREDICORP CAPITAL ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS;10371;FONDO MUTUO CREDICORP CAPITAL ONCOLOGY IMPACT;FM CC ONCOLOGY;29/10/2022;;6;28/04/2023;13/10/2023;PROM
99549940;CREDICORP CAPITAL ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS;10371;FONDO MUTUO CREDICORP CAPITAL ONCOLOGY IMPACT;FM CC ONCOLOGY;29/10/2022;;6;28/04/2023;13/10/2023;PROM
99549940;CREDICORP CAPITAL ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS;8442;FONDO MUTUO CREDICORP CAPITAL RENTA INTERNACIONAL;FM CC RENTA INTERNAC;18/07/2006;300;6;26/07/2006;;$$
99549940;CREDICORP CAPITAL ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS;8442;FONDO MUTUO CREDICORP CAPITAL RENTA INTERNACIONAL;FM CC RENTA INTERNAC;18/07/2006;300;6;26/07/2006;;$$
99549940;CREDICORP CAPITAL ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS;8442;FONDO MUTUO CREDICORP CAPITAL RENTA INTERNACIONAL;FM CC RENTA INTERNAC;18/07/2006;300;6;26/07/2006;;$$
99549940;CREDICORP CAPITAL ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS;9251;FONDO MUTUO CREDICORP CAPITAL DEUDA CORPORATIVA INVESTMENT GRADE;FM CC DEUDA CORP IG;28/10/2015;;6;25/11/2021;;$$
99549940;CREDICORP CAPITAL ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS;9251;FONDO MUTUO CREDICORP CAPITAL DEUDA CORPORATIVA INVESTMENT GRADE;FM CC DEUDA CORP IG;28/10/2015;;6;25/11/2021;;$$
99549940;CREDICORP CAPITAL ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS;9251;FONDO MUTUO CREDICORP CAPITAL DEUDA CORPORATIVA INVESTMENT GRADE;FM CC DEUDA CORP IG;28/10/2015;;6;25/11/2021;;$$
99549940;CREDICORP CAPITAL ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS;8440;FONDO MUTUO IM TRUST ACCIONES;IM. ACCIONES;18/07/2006;300;5;24/07/2006;30/04/2008;$$
99549940;CREDICORP CAPITAL ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS;8440;FONDO MUTUO IM TRUST ACCIONES;IM. ACCIONES;18/07/2006;300;5;24/07/2006;30/04/2008;$$
99549940;CREDICORP CAPITAL ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS;8440;FONDO MUTUO IM TRUST ACCIONES;IM. ACCIONES;18/07/2006;300;5;24/07/2006;30/04/2008;$$
99549940;CREDICORP CAPITAL ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS;8421;FONDO MUTUO CREDICORP CAPITAL RENTA ESTRATEGICA;RENTA ESTRATEGICA;28/03/2006;126;6;22/05/2006;;$$
99549940;CREDICORP CAPITAL ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS;8421;FONDO MUTUO CREDICORP CAPITAL RENTA ESTRATEGICA;RENTA ESTRATEGICA;28/03/2006;126;6;22/05/2006;;$$
99549940;CREDICORP CAPITAL ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS;8421;FONDO MUTUO CREDICORP CAPITAL RENTA ESTRATEGICA;RENTA ESTRATEGICA;28/03/2006;126;6;22/05/2006;;$$
99549940;CREDICORP CAPITAL ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS;8847;FONDO MUTUO IM TRUST ACCIONES EMERGENTES;ACCIONES EMERGENTES;11/02/2011;84;6;20/04/2011;03/05/2015;$$
99549940;CREDICORP CAPITAL ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS;8847;FONDO MUTUO IM TRUST ACCIONES EMERGENTES;ACCIONES EMERGENTES;11/02/2011;84;6;20/04/2011;03/05/2015;$$
99549940;CREDICORP CAPITAL ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS;8847;FONDO MUTUO IM TRUST ACCIONES EMERGENTES;ACCIONES EMERGENTES;11/02/2011;84;6;20/04/2011;03/05/2015;$$
99549940;CREDICORP CAPITAL ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS;9055;FONDO MUTUO CREDICORP CAPITAL US ALPHA +;FM US ALPHA +;06/03/2014;;8;17/03/2014;20/11/2016;PROM
99549940;CREDICORP CAPITAL ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS;9055;FONDO MUTUO CREDICORP CAPITAL US ALPHA +;FM US ALPHA +;06/03/2014;;8;17/03/2014;20/11/2016;PROM
99549940;CREDICORP CAPITAL ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS;9055;FONDO MUTUO CREDICORP CAPITAL US ALPHA +;FM US ALPHA +;06/03/2014;;8;17/03/2014;20/11/2016;PROM
99549940;CREDICORP CAPITAL ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS;8929;FONDO MUTUO CREDICORP CAPITAL INDICE CHILE;FM CC INDICE CHILE;13/04/2012;;5;13/04/2012;13/12/2022;$$
99549940;CREDICORP CAPITAL ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS;8929;FONDO MUTUO CREDICORP CAPITAL INDICE CHILE;FM CC INDICE CHILE;13/04/2012;;5;13/04/2012;13/12/2022;$$
99549940;CREDICORP CAPITAL ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS;8929;FONDO MUTUO CREDICORP CAPITAL INDICE CHILE;FM CC INDICE CHILE;13/04/2012;;5;13/04/2012;13/12/2022;$$
99549940;CREDICORP CAPITAL ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS;9623;FONDO MUTUO CREDICORP CAPITAL LATIN AMERICAN EQUITY;FM LATIN AMERICA EQ;15/06/2018;;6;11/08/2024;;$$
99549940;CREDICORP CAPITAL ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS;9623;FONDO MUTUO CREDICORP CAPITAL LATIN AMERICAN EQUITY;FM LATIN AMERICA EQ;15/06/2018;;6;11/08/2024;;$$
99549940;CREDICORP CAPITAL ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS;9623;FONDO MUTUO CREDICORP CAPITAL LATIN AMERICAN EQUITY;FM LATIN AMERICA EQ;15/06/2018;;6;11/08/2024;;$$
99549940;CREDICORP CAPITAL ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS;9056;FONDO MUTUO CREDICORP CAPITAL DEUDA 360;FM CC DEUDA 360;06/03/2014;;2;11/03/2014;;$$
99549940;CREDICORP CAPITAL ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS;9056;FONDO MUTUO CREDICORP CAPITAL DEUDA 360;FM CC DEUDA 360;06/03/2014;;2;11/03/2014;;$$
99549940;CREDICORP CAPITAL ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS;9056;FONDO MUTUO CREDICORP CAPITAL DEUDA 360;FM CC DEUDA 360;06/03/2014;;2;11/03/2014;;$$
99549940;CREDICORP CAPITAL ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS;10135;FONDO MUTUO CREDICORP CAPITAL BRAVE DISCO;FM CC BRAVE DISCO;01/09/2021;;6;10/11/2021;;$$
99549940;CREDICORP CAPITAL ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS;10141;FONDO MUTUO CREDICORP CAPITAL RISKY ROCK;FM CC RISKY ROCK;01/09/2021;;6;10/11/2021;;$$
99549940;CREDICORP CAPITAL ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS;10138;FONDO MUTUO CREDICORP CAPITAL POWER POP;FM CC POWER POP;01/09/2021;;6;10/11/2021;;$$
99549940;CREDICORP CAPITAL ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS;10138;FONDO MUTUO CREDICORP CAPITAL POWER POP;FM CC POWER POP;01/09/2021;;6;10/11/2021;;$$
99549940;CREDICORP CAPITAL ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS;10141;FONDO MUTUO CREDICORP CAPITAL RISKY ROCK;FM CC RISKY ROCK;01/09/2021;;6;10/11/2021;;$$
99549940;CREDICORP CAPITAL ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS;10141;FONDO MUTUO CREDICORP CAPITAL RISKY ROCK;FM CC RISKY ROCK;01/09/2021;;6;10/11/2021;;$$
99549940;CREDICORP CAPITAL ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS;10135;FONDO MUTUO CREDICORP CAPITAL BRAVE DISCO;FM CC BRAVE DISCO;01/09/2021;;6;10/11/2021;;$$
99549940;CREDICORP CAPITAL ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS;10135;FONDO MUTUO CREDICORP CAPITAL BRAVE DISCO;FM CC BRAVE DISCO;01/09/2021;;6;10/11/2021;;$$
99549940;CREDICORP CAPITAL ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS;10138;FONDO MUTUO CREDICORP CAPITAL POWER POP;FM CC POWER POP;01/09/2021;;6;10/11/2021;;$$
99549940;CREDICORP CAPITAL ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS;10137;FONDO MUTUO CREDICORP CAPITAL LIGHT REGGAE;FM CC LIGHT REGGAE;01/09/2021;;6;10/11/2021;07/02/2024;$$
99549940;CREDICORP CAPITAL ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS;10137;FONDO MUTUO CREDICORP CAPITAL LIGHT REGGAE;FM CC LIGHT REGGAE;01/09/2021;;6;10/11/2021;07/02/2024;$$
99549940;CREDICORP CAPITAL ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS;10136;FONDO MUTUO CREDICORP CAPITAL HEAVY METAL;FM CC HEAVY METAL;01/09/2021;;6;10/11/2021;07/02/2024;$$
99549940;CREDICORP CAPITAL ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS;10136;FONDO MUTUO CREDICORP CAPITAL HEAVY METAL;FM CC HEAVY METAL;01/09/2021;;6;10/11/2021;07/02/2024;$$
99549940;CREDICORP CAPITAL ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS;10136;FONDO MUTUO CREDICORP CAPITAL HEAVY METAL;FM CC HEAVY METAL;01/09/2021;;6;10/11/2021;07/02/2024;$$
